domain,difficulty,run_id,scene,mode,method,provider,model,success,first_attempt_valid,iterations,first_plan_length,final_plan_length,first_failed_step,first_failed_action,first_error,final_failed_step,final_failed_action,final_error,inferred_root_cause,total_val_runtime_seconds,average_val_runtime_seconds,failure_stage,run_directory,summary_file
block,easy,run_hybrid_feedback_qwen2.5_latest_10,scene_01_blocksworld_basic,llm,hybrid_feedback,ollama,qwen2.5:latest,False,False,3,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),,,Plan step 4: action 'stack' references undeclared object 'table' in scene 'scene_01_blocksworld_basic'.,other_unsatisfied_precondition,0.231769,0.077256,maximum_iterations_reached,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_hybrid_feedback_qwen2.5_latest_10\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_01,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,13.589796,13.589796,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_01\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_02,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.608364,0.608364,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_02\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_03,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.211905,0.211905,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_03\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_04,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.145819,0.145819,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_04\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_05,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.112026,0.112026,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_05\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_06,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.12172,0.12172,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_06\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_07,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.116384,0.116384,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_07\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_08,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.159554,0.159554,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_08\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_09,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.224398,0.224398,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_09\run_summary.json
block,easy,run_pure_llm_deepseek-v4-flash_10,scene_01_blocksworld_basic,llm,pure_llm,deepseek,deepseek-v4-flash,True,True,1,4,4,,,,,,,,0.109626,0.109626,,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_deepseek-v4-flash_10\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_01,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,11.246069,11.246069,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_01\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_02,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,8.75632,8.75632,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_02\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_03,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,8.641614,8.641614,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_03\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_04,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,8.317655,8.317655,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_04\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_05,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,9.050891,9.050891,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_05\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_06,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,8.472894,8.472894,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_06\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_07,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,10.215513,10.215513,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_07\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_08,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,8.901971,8.901971,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_08\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_09,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,8.29199,8.29199,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_09\run_summary.json
block,easy,run_pure_llm_llama3.1_8b_10,scene_01_blocksworld_basic,llm,pure_llm,ollama,llama3.1:8b,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,8.588799,8.588799,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_llama3.1_8b_10\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_01,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,12.252675,12.252675,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_01\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_02,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,0.172915,0.172915,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_02\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_03,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,10.406284,10.406284,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_03\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_04,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,10.075444,10.075444,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_04\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_05,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,0.157475,0.157475,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_05\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_06,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,0.161238,0.161238,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_06\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_07,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,0.164366,0.164366,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_07\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_08,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,0.195409,0.195409,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_08\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_09,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,0.171378,0.171378,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_09,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_09\run_summary.json
block,easy,run_pure_llm_qwen2.5_latest_10,scene_01_blocksworld_basic,llm,pure_llm,ollama,qwen2.5:latest,False,False,1,4,,1,pick-up(blockA),Missing preconditions: ontable(blockA),1,pick-up(blockA),Missing preconditions: ontable(blockA),other_unsatisfied_precondition,0.166652,0.166652,maximum_iterations_reached,E:\桌面\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_10,D:\LLM-PDDL\results\formal\refinement\block_building\scene_01_blocksworld_basic\run_pure_llm_qwen2.5_latest_10\run_summary.json
block,medium,run_hybrid_feedback_deepseek-v4-flash_01,scene_02_pyramid,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,6,6,,,,,,,,3.598788,3.598788,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_01,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_01\run_summary.json
block,medium,run_hybrid_feedback_deepseek-v4-flash_02,scene_02_pyramid,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,6,6,,,,,,,,3.273706,3.273706,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_02,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_02\run_summary.json
block,medium,run_hybrid_feedback_deepseek-v4-flash_03,scene_02_pyramid,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,6,6,,,,,,,,3.287235,3.287235,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_03,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_03\run_summary.json
block,medium,run_hybrid_feedback_deepseek-v4-flash_04,scene_02_pyramid,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,6,6,,,,,,,,3.252878,3.252878,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_04,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_04\run_summary.json
block,medium,run_hybrid_feedback_deepseek-v4-flash_05,scene_02_pyramid,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,6,6,,,,,,,,3.5931,3.5931,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_05,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_05\run_summary.json
block,medium,run_hybrid_feedback_deepseek-v4-flash_06,scene_02_pyramid,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,6,6,,,,,,,,3.197243,3.197243,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_06,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_06\run_summary.json
block,medium,run_hybrid_feedback_deepseek-v4-flash_07,scene_02_pyramid,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,6,6,,,,,,,,3.292569,3.292569,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_07,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_07\run_summary.json
block,medium,run_hybrid_feedback_deepseek-v4-flash_08,scene_02_pyramid,llm,hybrid_feedback,deepseek,deepseek-v4-flash,True,True,1,6,6,,,,,,,,3.231723,3.231723,,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_08,D:\LLM-PDDL\results\formal\refinement\block_building\scene_02_pyramid\run_hybrid_feedback_deepseek-v4-flash_08\run_summary.json
